pert_iname,NPC1,INSIG1,HMGCS1,SMILES
BRD-K13217265,0.3673,0.67055,0.8029000000000001,COc1ccc(NC(=O)N(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C(=O)N(C[C@H]2C)[C@@H](C)CO)cc1
BRD-K76079827,0.2016,0.047,1.3319,O=C(N1CCCC1)n1cc(nn1)-c1ccc(cc1)-c1ccccc1
BRD-A30395175,-0.29014999999999996,-0.7865,3.8884,NC(C(=O)O)c1ccc(O)c(c1)C(=O)O
linoleic-acid,-0.72295,-0.24505000000000002,-0.15284999999999999,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
BRD-K54331210,0.0237,-0.4644,-0.0008,OCCNC(=O)c1cc(n[nH]1)-c1ccc(Cl)c(Cl)c1Cl
SB-525334,-0.4489,-0.5582,-0.2918,Cc1cccc(n1)-c1[nH]c(nc1-c1ccc2nccnc2c1)C(C)(C)C
BRD-K11224669,1.1956499999999999,-0.18514999999999998,-0.2201,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
BRD-K41862560,-0.7565500000000001,-0.8206,0.1269,CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K43842808,-0.7015,-0.2489,0.0003,CN1[C@H]2CC[C@@H](CC(=O)NCC3CC3)O[C@@H]2COc2ccc(NC(=O)NC3CCCC3)cc2C1=O
BRD-K70751730,-0.2114,0.1837,0.4764,OC(=O)c1ccc(O)c2ncccc12
SB-415286,0.5015,-0.3898,0.0057,Oc1ccc(NC2=C(C(=O)NC2=O)c2ccccc2[N+]([O-])=O)cc1Cl
BRD-K40170731,-0.0268,1.7136,2.9657,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(cc3C1=O)N(C)C
doramapimod,-0.5554,-0.0203,-1.7207,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C
BRD-K48969316,0.4044,0.32665,0.37984999999999997,CC(C)(C)[C@H](NC(=O)c1ccc(N)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C#N
BRD-K17530818,1.28665,1.1778,0.18884999999999996,CCc1csc(n1)N1[C@H](CO)[C@@H]([C@@H]1CNC(C)C)c1ccc(cc1)\C=C\C
BRD-K13277629,0.1977,0.07535,-0.1058,COC(=O)c1ccccc1NC(=O)CCCOc1cc(=O)n(C)c2ccccc12
BMY-45778,1.045,-1.4527,-0.4216,OC(=O)COc1cccc(c1)-c1ocnc1-c1nc(c(o1)-c1ccccc1)-c1ccccc1
YM-09151-2,-0.7435499999999999,0.16805,-0.00025,CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C
ZK-93426,-0.59245,-1.1546500000000002,-2.05715,CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C
BRD-K08043379,0.2057,0.6291,0.4889,COc1ccc(CN(C)C[C@@H]2Oc3ccc(NC(=O)NC4CCCCC4)cc3CC(=O)N(C[C@@H]2C)[C@@H](C)CO)cc1
BRD-K66224104,0.08640000000000003,0.5029,0.36345,Cc1ccc(NCn2c(=O)oc3ccccc23)cc1
BRD-K76970388,0.6693,0.5973999999999999,0.09259999999999996,CNC[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)c3ccccc3F
BRD-K05278519,0.51605,-0.6831499999999999,-0.7883,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(F)c2)Oc3cc(ccc3S1(=O)=O)c4ccc(C#N)cc4
vidarabine,0.16865,-0.45885,1.23235,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
SA-1973497,0.9878,1.7800500000000001,1.3097,O[C@H]1COC[C@@H]2O[C@@H](CC(=O)N3CCc4ccccc4C3)CC[C@H]2N(Cc2ccc(Oc3ccccc3)cc2)C1
BRD-K50748030,-0.1431,-0.3227,-0.65845,COc1ccc(cc1)-c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)CN1CCOCC1
naltrindole,0.362,1.41905,1.3676,Oc1ccc2CC3N(CC4CC4)CCC5(C6Oc1c25)C3(O)Cc7c6[nH]c8ccccc78
levetiracetam,0.6061,-0.5817,-0.6149,CC[C@H](N1CCCC1=O)C(N)=O
BRD-K00863322,0.1497,-0.3054,-0.4582,Clc1ccc(cc1)C(=O)OCC#CCSc2nnc(o2)c3cccc4ccccc34
monastrol,-0.6207,0.09145,-0.6960500000000001,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1
SB-366791,-0.4831,-0.0682,0.2063,COc1cccc(NC(=O)C=Cc2ccc(Cl)cc2)c1
BRD-K05912972,-0.9554,-0.1079,-0.2243,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc5OCOc5c4)cc3C1=O
BRD-A56800788,-0.021,-0.2693,-0.3315,CNS(=O)(=O)c1ccc(cc1S(=O)c2ccccc2C(=O)O)C(F)(F)F
BRD-A24021119,0.68045,0.10805000000000001,-0.17155,CC(=O)NC(c1cccs1)c2cc(F)c3cccnc3c2O
BRD-K54558492,0.3765,0.6429,0.643,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccc(c2)C(F)(F)F)Oc3ncc(C#CCN(C)C)cc3C1=O
BRD-K00816125,-0.20744999999999997,-0.99285,-0.43915000000000004,CCCNC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)NC(C)C)cc3C(=O)N2C)O1
BRD-K28083085,-0.0271,0.3316,-0.04865,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
tetramethyl-haematoxylone,-0.1538,-1.5021,-0.1409,COc1ccc2C(=O)c3cc(OC)c(OC)cc3CC(=O)COc2c1OC
acyclovir,-0.7491,0.0881,-0.7627,Nc1nc2n(COCCO)cnc2c(=O)[nH]1
BRD-K85853281,0.03875000000000001,0.3115,-2.3648000000000002,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@@H]1C[C@](O)(Cc2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c12)C(C)=O
BRD-K94381355,-0.8740000000000001,0.0196,0.5296,Fc1cccc(F)c1S(=O)(=O)C2CCN(CC2)S(=O)(=O)c3ccc4OCCOc4c3
BRD-K28649955,-0.2212,-1.0417,0.3679,CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)N(C)C
BRD-K85051645,-0.1718,-0.1499,-0.5125,O=C1CCCC2=C1C1(CCCC1)NC(Nc1nc3ccccc3o1)=N2
RHC-80267,0.23964999999999997,0.79905,-0.3216,O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C1CCCCC1
BRD-K75964506,-0.996,0.8119,-2.2753,O=C(N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(cc1)-c1cccc(c1)C#N)c1cccnc1
BRD-K82024442,1.5765,0.4013,0.1436,Oc1ccc(NS(=O)(=O)c2ccccc2F)c2cccnc12
SA-427730,-1.2811,-0.7123,2.8011,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4cccs4)cc3C1=O
DAC-003,-0.4735,-0.6024,0.1282,Cc1cccc2c1[nH]c1nc(N\N=C\c3ccc(O)c(O)c3)nnc21
BRD-K44161636,0.0369,0.1393,-0.08630000000000002,C/C=C/c1ccc2c(O[C@@H](CN(C)S(=O)(=O)c3ccccc3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
BRD-K88710727,0.05905,-0.10135000000000002,0.2658,CCOc1cccc(/C=N/NC(=O)CCCCCCC(=O)Nc2ccccc2O)c1OCC
ITSA-1,0.1657,0.1662,0.0,Clc1ccc(C(=O)n2nnc3ccccc23)c(Cl)c1
nafadotride,-0.5534,0.2207,-0.59935,CCCCN1CCCC1CNC(=O)c1cc(C#N)c2ccccc2c1OC
BRD-K39647256,1.3012,3.8383,-0.8452,CN1[C@H](CO)[C@@H]2CCN([C@@H]2c2cc(ccc12)C#Cc1cccnc1)S(=O)(=O)c1ccccc1F
BRD-K03464662,0.1343,0.11419999999999998,-0.013450000000000004,O[C@H]1COC[C@H]2O[C@@H](CC(=O)NCC3CCCCC3)CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F
BRD-K50218580,-0.7415,0.0724,-0.6797,Cc1cc2n(C)c3c(cnn(Cc4cc(F)c(F)cc4F)c3=O)c2s1
micropenin,-0.15089999999999998,-0.36019999999999996,-0.9408,Cc1onc(c1C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O)-c1ccccc1
actinomycin-d,1.3494,-0.8767,-2.0242,CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O
BRD-K02964016,0.9155,0.18470000000000003,-0.49395,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3CC1=O
sulpiride,-0.8321000000000001,-0.14135,-0.7469,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O
BRD-K56977905,-1.0878,-0.41875,0.3819,COc1ccc(cc1O)C2(CCN(CC2)C(=O)C)c3cccc(O)c3OC
BRD-K99633092,0.6155,0.2363,1.9554,OC(c1ccc(NS(=O)(=O)c2ccc(Cl)c3nonc23)cc1)(C(F)(F)F)C(F)(F)F
Y-39983,0.2381,-0.16325,0.0203,C[C@@H](N)c1ccc(cc1)C(=O)Nc1ccnc2[nH]ccc12
methazolamide,-0.1529,-1.1919,0.0396,CC(=O)N=c1sc(nn1C)S(N)(=O)=O
BRD-A03946276,-0.3598,0.3682,0.1009,[O-][N+](=O)c1ccc2NC(=O)C3(NNc4ccccc4O3)c2c1
BRD-K32602441,-0.4418,-0.9367,0.5454,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)NC(C)C)cc2OC[C@@H](C)N(C)C[C@H]1C
BRD-K06652922,0.6436,0.3046,0.35275,COc1ccc(cc1)-c1csc(NC(=O)CSc2nnc3c(C)cc4cc5OCOc5cc4n23)n1
tienilic-acid,-0.4219,-0.4271,0.4331,OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
mammea-a,0.58065,-0.16335,-0.2354,CC(C)CC(=O)c1c(O)c(CC=C(C)C)c(O)c2c(cc(=O)oc12)c3ccccc3
BRD-K65315692,-0.31779999999999997,-0.9076,-0.39165,O[C@@H]1COC[C@@H]2O[C@@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)CC[C@H]2N(Cc2nccs2)C1
BRD-K70918941,-0.28095,0.01685000000000003,-0.7150500000000001,Oc1ccccc1/C=C/c2noc(n2)c3ccccc3O
BRD-K25731886,-0.2963,1.0502,-1.6806999999999999,COC(=O)CCCCCCC(=O)N/N=C/[C@@H](O)[C@H](O)[C@H](O)CO
BRD-K22033393,-0.3473,-0.45099999999999996,-0.031,CN1[C@@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@@H]2COc2ccc(NC(=O)c3cnccn3)cc2C1=O
DCEBIO,0.3803,-1.3753,-1.1261,CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc12
SR-12813,-1.3061,-0.29279999999999995,-1.1832500000000001,CCOP(=O)(OCC)C(=Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)P(=O)(OCC)OCC
BRD-K51762600,0.1778,-0.64875,0.20434999999999998,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(c2)C(F)(F)F)OCc3cnnn3CCCC1=O
SN-38,-0.32874999999999993,-1.692,-0.5768,CCc1c2Cn3c(cc4c(COC(=O)C4(O)CC)c3=O)-c2nc5ccc(O)cc15
mephenytoin,-0.1427,-0.0943,0.1306,CCC1(NC(=O)N(C)C1=O)c1ccccc1
latrepirdine,-0.1092,-0.6238,0.3151,CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1
SA-1457103,1.1955,0.7364,0.6076,O[C@H]1COC[C@H]2O[C@H](CC(=O)N3CCc4ccccc4C3)CC[C@@H]2N(Cc2cc(F)ccc2F)C1
BRD-K49749421,9.735,-3.4771,-2.8443,COc1cc(/C=C\2/N=C(OC2=O)c3ccccc3)c(F)cc1OCc4ccccc4
cerivastatin,4.255850000000001,1.68805,1.4837500000000001,COCc1c(nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1c2ccc(F)cc2)C(C)C
BRD-K73642355,0.9179999999999999,0.8133,0.3722,CCN(C[C@@H]1N[C@@H](CO)[C@H]1c1ccccc1)C(=O)c1ccncc1
linopirdine,0.1452,0.6759,1.1729,O=C1N(c2ccccc2C1(Cc1ccncc1)Cc1ccncc1)c1ccccc1
rhodomyrtoxin,0.5517000000000001,1.4384000000000001,1.06575,CC(C)CC(=O)c1c(O)c(C)c(O)c2c1oc3c(C(=O)CC(C)C)c(O)c(C)c(O)c32
zolmitriptan,-0.45035000000000003,-0.96745,0.22265,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
SA-1921996,0.6191,-0.4811,0.0444,OC[C@H]1[C@@H]([C@@H]2CN(CCCCN12)C(=O)Cc1ccccc1)c1ccc(cc1)-c1ccc(cc1)C#N
ethotoin,-0.8949,-0.5752,-0.27535,CCN1C(=O)NC(C1=O)c1ccccc1
NPK76-II-72-1,0.6114,2.2495,1.2388,COc1cc(ccc1Nc1ncc2N(C)C(=O)CC(C)N(C3CCCC3)c2n1)C(=O)NC1CCN(C)CC1
mevastatin,0.4371,1.2706,0.0996,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
deforolimus,-0.0392,-0.4245,-0.8492,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C/C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1OP(C)(C)=O
RS-102895,0.4534,-0.491,-0.747,FC(F)(F)c1ccc(CCN2CCC3(CC2)OC(=O)Nc2ccccc32)cc1
BRD-K64058329,-0.6624,0.6932,0.376,COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4ccccc4)cccc3C(=O)N(C[C@H]2C)[C@@H](C)CO
brinzolamide,-0.4357,-0.2649,-0.1688,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O
zolpidem,-0.5803,-0.2091,0.4119,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1
BRD-K16567490,0.4995,2.1322,2.6429,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2cccnc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
diloxanide,0.25855,-0.054400000000000004,0.4506,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
ZSTK-474,1.5196,-0.5763,-0.8176,FC(F)c1nc2ccccc2n1-c1nc(nc(n1)N1CCOCC1)N1CCOCC1
WY-01-045,1.0984,0.5968,-0.49149999999999994,C[C@@H]1C\C=C\CCNC(=O)[C@@H](COC1=O)c1ccccc1
ketorolac,-0.3708,-0.5024,-0.2893,OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1
ergocornine,0.2268,0.0986,-0.2172,CC(C)[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C
BRD-K24014699,0.3547,0.7046,-0.0003,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)Nc5cccc6ccccc56)cc4CC1=O
BRD-K57954781,-0.36755000000000004,-0.19829999999999998,-0.9384,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)C[C@@H]3O
triptolide,0.4117,-0.8837,-2.8913,CC(C)[C@@]12O[C@H]2[C@@H]3O[C@]34[C@]5(O[C@H]5C[C@H]6C7=C(CC[C@@]64C)C(=O)OC7)[C@@H]1O
oxfendazole,0.0151,-0.474,0.1601,COC(=O)Nc1nc2ccc(cc2[nH]1)S(=O)c1ccccc1
BRD-K30611309,-1.1585,-1.4509999999999998,-1.5033,CNC[C@@H]1Oc2cc(C#C[C@H](C)O)ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO
BX-795,0.8094,0.29095000000000004,-0.0379,Ic1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCCNC(=O)c1cccs1
thioproperazine,-0.6967000000000001,0.1441,-0.8575999999999999,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1
SU-1498,0.38185,-0.14275,0.0746,CC(C)c1cc(/C=C(\C#N)/C(=O)NCCCc2ccccc2)cc(C(C)C)c1O
SD-6-035-B4,-0.6613,0.2631,-0.2014,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(cc4C1=O)N(C)C
nifekalant,0.16275,-0.28325,0.25085,Cn1c(NCCN(CCO)CCCc2ccc(cc2)[N+]([O-])=O)cc(=O)n(C)c1=O
barasertib,-0.1871,0.07400000000000001,0.21600000000000003,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(O)(O)=O
BRD-K64551861,1.8905,1.2684,0.9932,COc1ccc2c3c([C@@H](CO)N(CC4CC4)C[C@]33CCN(CC3)C(=O)c3ccc4OCOc4c3)n(C)c2c1
aliskiren,-0.3829,-0.0344,-0.6882,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC
BRD-K27732957,0.601,0.3565,-0.3042,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(F)cc2)Oc3ncc(C#Cc4cccnc4)cc3C1=O
BRD-K68102868,-0.14895,-0.5095000000000001,0.07655,CC(=O)Oc1ccccc1C(=O)Nc2ccccc2
RS-56812,0.1385,-0.75815,0.2831,Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc12
BRD-K19875179,-0.8258,-0.4164,0.22725,OC(=O)CCC(=O)Nc1ccc(Br)c2cccnc12
selamectin,0.5760000000000001,-0.7031,-1.7743,CO[C@H]1CC(O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4C(=N/O)\C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C2CCCCC2)C5)[C@]34O)O[C@@H](C)C1O
tenidap,-0.5468500000000001,-0.8062499999999999,0.25665000000000004,NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc12
BRD-K96213252,-0.1558,-1.2790000000000001,0.5617,CC(=O)Nc1ccc(NC(=O)c2ccccc2Br)cc1
L-2167,-0.34245000000000003,-0.39690000000000003,-0.22744999999999999,CCCc1c(OCCCOc2ccc(OCC(O)=O)cc2)ccc(C(C)=O)c1O
BRD-K61413806,0.3058,-0.5578,0.1739,COc1cc(CN2CCN(CC2)c3cc(C)ccc3C)ccc1O
benzyl-quinazolin-4-yl-amine,-0.1387,-0.312,-0.384,C(Nc1ncnc2ccccc12)c3ccccc3
BRD-K14609189,0.31105,0.1563,-2.116,COc1ccc(c2nn(cc2/C=C\3/SC(=S)N(CCC(=O)O)C3=O)c4ccccc4)c(C)c1
PSB-36,0.37995,0.07919999999999999,0.70315,CCCCn1c(=O)n(CCCO)c2nc([nH]c2c1=O)C12CC3CC1CC(C2)C3
BRD-A60386802,-0.1588,-1.21515,-0.5804499999999999,CCN1C(=O)C2(NNc3ccccc3O2)c2ccccc12
SA-102695,-0.8279,0.7019,0.9983,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cccs4)cc3C1=O
BRD-A41114263,-0.34540000000000004,-0.6286499999999999,0.4185,OCCCCC/C=C\C/C=C\C(O)CC1CCC(CC(=O)O)O1
sitagliptin,-0.9384,-0.5416,0.0049,N[C@@H](CC(=O)N1CCn2c(C1)nnc2C(F)(F)F)Cc1cc(F)c(F)cc1F
BG-1024,-0.3836,-0.8420000000000001,-0.0015,Nc1ccccc1NC(=O)c1cnc(Nc2ccccc2)nc1
arachidonyl-trifluoro-methane,-0.3046,-0.02015,0.07875,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C(F)(F)F
brompheniramine,-0.0248,0.1157,0.2089,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
calcitriol,0.6901,0.33755,-0.05545,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
FU-JMBII227B,0.51405,-0.78505,0.27955,COC(=O)N1N(C(=O)OC)[C@](C(C)C)(C1=O)c2ccccc2
rhodomyrtoxin-b,4.7139,5.00905,3.25415,CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O
MW-A1-18,0.2524,0.10995,-0.9189,Cc1ccc(Sc2c([N+]([O-])=O)c(=O)oc3ccccc23)cc1
rondual-kinase-inhibitor,0.3647,0.3334,0.8834,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1
BRD-K65037509,0.3236,0.1814,0.3339,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3C1=O
BRD-K48332509,1.7599,1.0588,1.0845,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3C1=O
BRD-K09977233,-0.0675,0.38315,-1.17985,Cc1cc(O)c(O)c(c1)C(=O)C(=O)c2c(O)cc(O)cc2O
BRD-K73285375,-0.1952,-1.5465,1.1572,FC(F)(F)c1ccc(cc1)C(=O)OCC#CCSc1nnc(o1)-c1cccc2ccccc12
salsolinol,-0.3182,-0.2089,-0.2514,C[C@@H]1NCCc2cc(O)c(O)cc12
astemizole,2.3934,4.8659,7.2223,COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1
BRD-K49010888,1.44585,1.43885,1.5603,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)CCCCCC(=O)Nc5ccccc5N)cc4CC1=O
BRD-K47436535,1.56265,1.98935,-0.9230499999999999,COc1ccc(NC(=O)Nc2ccc3O[C@H](C)CCCCO[C@@H](CN(C)Cc4ccc(Cl)c(Cl)c4)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2)cc1
ritodrine,-0.7062,-0.0924,-0.4601,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c2ccc(O)cc2
BRD-K23319301,1.79265,-3.09985,-6.33285,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(Cc2cccc(F)c2)CC1)C(=O)C1CCOCC1
BCI-hydrochloride,0.6259,0.7128,1.5463,O=C1c2ccccc2C(NC2CCCCC2)\C1=C\c1ccccc1
SA-102096,-0.40099999999999997,-1.6431,-0.15415,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
BRD-K29794647,-0.44799999999999995,-0.2634,1.2115,COc1cccc(c1)c2cnc3O[C@H](CN(C)Cc4ccc(F)cc4)[C@@H](C)CN([C@@H](C)CO)C(=O)c3c2
estropipate,0.2206,0.1839,0.5488,C[C@]12CC[C@@H]3[C@@H](CCc4cc(OS(O)(=O)=O)ccc34)[C@H]1CCC2=O
BRD-K12105018,0.2457,-0.3591,-2.5780000000000003,Cc1c(NC(=O)COc2ccc(Br)cc2)cccc1c3nc4cc(Cl)ccc4o3
bifemelane,1.0347,2.8725,1.53195,CNCCCCOc1ccccc1Cc1ccccc1
BRD-K58618158,0.6008,0.14195000000000002,0.0878,CCOc1ccc(Oc2c(Cl)cnn(-c3ccc(C)cc3)c2=O)cc1
BRD-K71387353,0.1558,0.0343,-0.7748,CO[C@H](CN(C)Cc1cc(F)ccc1F)[C@@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(F)cc1
BRD-K24307074,-0.48535,-0.91065,-0.0008,Nc1cccc(OCC2=NCCN2)c1
nor-1-chlorpromazine,-0.4665,-0.6759,0.0004,CNCCCN1c2ccccc2Sc2ccc(Cl)cc12
BRD-K24319929,-0.05454999999999999,-0.427,0.4449,CN(C)CC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@H]12)C(=O)C1CCCC1
UTMB-00530,-0.2927,0.37799999999999995,-2.2615,COc1ccc(cc1OC)[C@H]2CC(=O)C=C(C2)c3cccc4c5ccccc5sc34
BRD-K63671514,0.612,0.1385,-0.5896,COc1ccccc1CNC(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)CN(C)C)C=C1
BRD-K15293421,-0.74725,-1.55105,-1.1353,CC(C)(C)[C@H](NC(=O)c1ccc(cc1)C(F)(F)F)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C#N
R-96544,0.9911,2.7246,2.8146,COc1cccc(CCc2ccccc2OCC[C@@H]2C[C@@H](O)CN2C)c1
QW-BI-011,0.0484,-0.5144,-0.4961,COC(=O)c1ccc2n(CCCc3ccccc3)c(NC(=O)c4ccccc4)nc2c1
BRD-K75784474,-1.3102,0.5271,-0.7065,Fc1c2OCOc2ccc1-c1ccc2ncnc(NCc3cccs3)c2c1
BRD-K68863575,0.2954,0.257,-0.2064,OC(c1ccc(NS(=O)(=O)c2ccc(s2)S(=O)(=O)c2ccccc2)cc1)(C(F)(F)F)C(F)(F)F
BRD-K86522396,-0.7106,0.0918,0.2368,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cccc(OC)c3)cc2OC[C@@H](C)N(C[C@H]1C)C(=O)C1CCCCC1
L-690330,-0.0397,-0.5381,0.275,CC(Oc1ccc(O)cc1)(P(O)(O)=O)P(O)(O)=O
