ID,Z_RGES,Z_Up,Z_Down,Penalty,Num_Up,Num_Down,Focus_Up,Focus_Down
MLN-8054,-3.895210324546067,-2.956321348176117,0.9388889763699504,0.012536759015632256,14,17,0.2564102564102564,0.26229508196721313
alvespimycin,-4.319858683172753,-1.9128369348598988,2.407021748312854,0.05275886085745241,11,76,0.11764705882352941,0.2625482625482625
nizofenone,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.01098901098901099,2,7,0.5,0.2
2-Chloropyrazine,-2.8072182309162566,-2.1224056300470284,0.6848126008692279,0.02373858535830367,5,11,0.3333333333333333,0.21212121212121213
candesartan,-0.18882118643103785,-1.8011567128350205,-1.6123355264039827,0.005494505494505495,2,3,0.5,0.13333333333333333
ercalcitriol,-3.975696672077147,-2.1441257319241176,1.8315709401530293,0.02331295465098282,14,31,0.14,0.29292929292929293
7-chlorokynurenic-acid,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.016483516483516484,2,8,0.6666666666666666,0.2
BRL-50481,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.01098901098901099,2,7,0.5,0.25
nelarabine,-4.827782473673393,-2.7591114691255485,2.068671004547844,0.023525770004643246,12,29,0.22857142857142856,0.23214285714285715
telatinib,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.21052631578947367
trequinsin,-2.14752293340508,-1.8011567128350205,0.3463662205700594,0.005494505494505495,2,4,0.5,0.1875
radezolid,-2.236537588069411,-1.6356518866012029,0.6008857014682084,0.007255068874787185,4,8,0.2727272727272727,0.1891891891891892
agomelatine,-0.6562861737930958,-2.1930447348250572,-1.5367585610319614,0.016483516483516484,3,5,0.42857142857142855,0.10526315789473684
vicriviroc,-2.526232021190216,-2.0718493314918534,0.4543826896983629,0.016270701129856062,8,14,0.25,0.25
riociguat,0.07906654452219875,-1.8011567128350205,-1.8802232573572193,0.005494505494505495,2,4,0.6666666666666666,0.21428571428571427
dideoxyadenosine,-3.079558742382453,-2.2056804201856135,0.8738783221968395,0.023525770004643246,10,16,0.1935483870967742,0.2765957446808511
sodium-tanshinone-ii-a-sulfonate,-1.8471964609669977,-1.5547975432383392,0.29239891772865845,0.01274957436929268,3,7,0.2857142857142857,0.19230769230769232
almorexant,-3.1327914063566054,-2.469536080893931,0.6632553254626746,0.005494505494505495,4,5,0.36363636363636365,0.23529411764705882
IOWH032,-0.8636828762072108,-2.1054041342679723,-1.2417212580607615,0.01274957436929268,5,4,0.25,0.125
BMY-45778,-3.108306476917824,-2.0718493314918534,1.0364571454259706,0.010776195635350566,8,6,0.1724137931034483,0.2
T-5224,-0.2654158868695353,-1.5290219547044275,-1.2636060678348922,0.01274957436929268,3,6,0.16666666666666666,0.19047619047619047
darunavir,-2.9159095919106512,-2.1991857849806147,0.7167238069300363,0.020004643244079863,7,23,0.18518518518518517,0.2222222222222222
AZD3514,0.6906110578549347,-0.18504310632422316,-0.8756541641791579,0.005494505494505495,1,3,1.0,0.15384615384615385
AZD2461,-0.18882118643103785,-1.8011567128350205,-1.6123355264039827,0.005494505494505495,2,3,0.6666666666666666,0.14285714285714285
NNC-05-2090,-4.2728381995017255,-3.0641073942109776,1.2087308052907477,0.04881210338956818,22,39,0.13541666666666666,0.3142857142857143
ramosetron,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.6666666666666666,0.1111111111111111
gly-gln,-2.102801405858214,-1.8011567128350205,0.30164469302319336,0.005494505494505495,2,7,0.6666666666666666,0.3
pilocarpine,-1.2874221845220868,-2.551028252356979,-1.2636060678348922,0.01098901098901099,4,6,0.36363636363636365,0.16666666666666666
tolbutamide,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.01098901098901099,2,5,0.4,0.14285714285714285
aphidicolin,-2.123050602099763,-1.5547975432383392,0.5682530588614236,0.018244079863798175,3,12,0.2222222222222222,0.23684210526315788
foscarnet,-2.5731913988783592,-1.8011567128350205,0.7720346860433385,0.01098901098901099,2,7,0.2222222222222222,0.18518518518518517
fostamatinib,-4.10989927464869,-3.15994180763924,0.9499574670094504,0.04662590930196564,30,25,0.16666666666666666,0.2916666666666667
novobiocin,-2.5900797038277936,-1.8011567128350205,0.7889229909927733,0.005494505494505495,2,4,0.4,0.11538461538461539
ramifenazone,-2.972342872376128,-2.3007056609675836,0.6716372114085444,0.02902027549914874,11,26,0.25,0.2558139534883721
otilonium,-2.484500999509793,-2.0656415177104845,0.4188594817993081,0.01098901098901099,3,6,0.6,0.2857142857142857
dovitinib,-4.387336582675275,-3.0788715756170375,1.3084650070582369,0.017818449156477324,19,18,0.13043478260869565,0.2463768115942029
sobetirome,-1.1899873535313268,-2.0656415177104845,-0.8756541641791579,0.005494505494505495,3,3,0.375,0.1
STF-62247,-0.4667869949314776,-1.8137320113664972,-1.3469450164350196,0.01274957436929268,4,8,0.3333333333333333,0.23076923076923078
perospirone,-2.142785008975338,-1.5547975432383392,0.5879874657369991,0.01274957436929268,3,5,0.2857142857142857,0.16666666666666666
ivermectin,-8.186802915006194,-5.809756585549708,2.3770463294564843,0.1379623897229531,113,44,0.06885758998435054,0.3106060606060606
neratinib,-5.834504247521584,-3.3874823238078484,2.447021923713735,0.05254604550379199,23,55,0.15306122448979592,0.2857142857142857
refametinib,-3.37554006953327,-2.551028252356979,0.8245118171762907,0.016483516483516484,4,9,0.4,0.21428571428571427
nifursol,-3.604761423664774,-2.0420688023256126,1.5626926213391612,0.03803590775421761,12,58,0.13636363636363635,0.18661971830985916
AZD2858,-1.545010651230916,-1.2757216712504758,0.26928897998044027,0.01451013774957437,4,10,0.16666666666666666,0.24242424242424243
kynurenic-acid,-0.9294386669901651,-2.1930447348250572,-1.2636060678348922,0.01098901098901099,3,6,0.5,0.18181818181818182
prednisone,-2.242726727257462,-2.0656415177104845,0.17708520954697748,0.01098901098901099,3,8,0.42857142857142855,0.25
WAY-600,-4.56232997553329,-2.608415516951383,1.9539144585819068,0.026834081411546203,21,31,0.1276595744680851,0.26126126126126126
zalcitabine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.17647058823529413
flubendazole,-4.196780847708492,-2.912729041194172,1.2840518065143205,0.04705154000928649,20,37,0.19672131147540983,0.18235294117647058
VU0357121,-3.8922803676626927,-2.732795614956395,1.1594847527062977,0.016057885776195636,15,5,0.1836734693877551,0.2222222222222222
linsitinib,-2.2733907007508583,-2.0656415177104845,0.2077491830403735,0.01098901098901099,3,8,0.3,0.20689655172413793
cortisone-acetate,-1.963450528193892,-1.4576790079215092,0.5057715202723828,0.007255068874787185,3,9,0.2,0.27586206896551724
terconazole,-2.9650794208683955,-2.1930447348250572,0.7720346860433385,0.01098901098901099,3,7,0.6,0.2777777777777778
schisandrin-b,-2.580272620596709,-1.7666242842698041,0.8136483363269047,0.01274957436929268,4,10,0.2727272727272727,0.23529411764705882
dipyridamole,-1.5609599493459199,-1.3651599211665135,0.19580002817940634,0.016270701129856062,6,11,0.17647058823529413,0.21951219512195122
allopurinol,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.2222222222222222
linsidomine,-0.8504710047525584,-0.18504310632422316,0.6654278984283353,0.005494505494505495,1,5,0.3333333333333333,0.2222222222222222
perchlozone,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.6666666666666666,0.24
landiolol,-2.9867151783082644,-2.1991857849806147,0.7875293933276499,0.03099365423309085,7,17,0.20833333333333334,0.23076923076923078
AZD7762,-5.188452260030816,-2.494612067157628,2.6938401928731883,0.17342516638291286,19,165,0.19298245614035087,0.1511111111111111
RS-79948,-0.47952998254541135,-1.8011567128350205,-1.3216267302896092,0.005494505494505495,2,2,0.5,0.07692307692307693
R306465,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,0.2222222222222222,0.1111111111111111
embelin,-2.1861345253745137,-1.61788146651309,0.5682530588614236,0.023525770004643246,8,12,0.14814814814814814,0.2647058823529412
SB-939,-4.089449539838037,-2.2056804201856135,1.883769119652423,0.03451478099365423,10,60,0.15384615384615385,0.24774774774774774
5-HMF,-2.854427973912159,-2.0823932878688205,0.7720346860433385,0.005494505494505495,3,7,0.42857142857142855,0.2727272727272727
PF-04457845,-1.514041816879759,-1.2757216712504758,0.2383201456292832,0.03648815972759635,4,31,0.13333333333333333,0.13736263736263737
cabergoline,-2.3015507810109406,-1.8011567128350205,0.50039406817592,0.005494505494505495,2,6,0.5,0.18518518518518517
dofetilide,0.04882828347673085,-1.4576790079215092,-1.50650729139824,0.018244079863798175,3,12,0.3333333333333333,0.1956521739130435
edoxudine,-4.245856182423736,-2.8268212544607048,1.4190349279630319,0.017818449156477324,17,16,0.14084507042253522,0.3125
cediranib,-5.662407074728003,-3.448980315933091,2.2134267587949124,0.07100294072125057,21,80,0.19230769230769232,0.18699186991869918
oltipraz,-0.0782740691538999,-1.552401648411736,-1.474127579257836,0.02549914873858536,5,10,0.16666666666666666,0.11764705882352941
phenelzine,-2.1240385466078022,-1.2757216712504758,0.8483168753573262,0.01451013774957437,4,12,0.14285714285714285,0.25
asunaprevir,-2.7568359099107043,-1.8004093270834194,0.9564265828272848,0.014297322395913945,10,17,0.15151515151515152,0.22535211267605634
azodicarbonamide,-0.9297764066072487,-2.403903985865085,-1.474127579257836,0.016483516483516484,4,10,0.5,0.23333333333333334
RS-102221,-2.8296298832509454,-2.0524785964380925,0.777151286812853,0.005494505494505495,3,5,0.3333333333333333,0.2222222222222222
PP242,-2.7776414611515508,-2.015376705952823,0.7622647551987278,0.032541402259712124,12,32,0.14285714285714285,0.23728813559322035
OSI-027,-4.550215406279696,-3.317003928761327,1.2332114775183687,0.021552391270701132,18,28,0.2,0.3023255813953488
carbimazole,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.2
benzamil,-0.3616765700080049,-1.8984351310399663,-1.5367585610319614,0.009015632255068875,6,5,0.3333333333333333,0.23529411764705882
isoniazid,-0.022541217773951017,-1.8011567128350205,-1.7786154950610695,0.016483516483516484,2,6,0.6666666666666666,0.15
pasiniazid,0.20860029754004206,-1.8011567128350205,-2.0097570103750626,0.016483516483516484,2,7,0.4,0.19047619047619047
armodafinil,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.5,0.23529411764705882
beta-CCB,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.5,0.23076923076923078
norepinephrine,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.01098901098901099,2,8,0.5,0.20689655172413793
sulfameter,-2.284139954144838,-1.3651599211665135,0.9189800329783244,0.021765206624361554,6,16,0.1875,0.22807017543859648
RS-504393,-3.019713622344465,-1.8004093270834194,1.219304295261046,0.025286333384924933,10,22,0.18518518518518517,0.24358974358974358
taltobulin,-1.8759679961428473,-1.61788146651309,0.25808652962975714,0.01803126451013775,8,11,0.19047619047619047,0.23076923076923078
"5-Amino-3-D-ribofuranosylthiazolo[4,5-d]pyrimidin-2,7(3H,6H)-dione",-3.2191135079509046,-2.0718493314918534,1.1472641764590512,0.02725971211886705,8,20,0.21739130434782608,0.21333333333333335
LY456236,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.005494505494505495,2,7,0.5,0.3157894736842105
cetylpyridinium,-4.79019586716001,-2.831094940447306,1.9591009267127044,0.01979182789041944,14,21,0.20930232558139536,0.3392857142857143
cyt387,-4.345909586368842,-2.9937452190004366,1.3521643673684056,0.056492802971676206,13,50,0.2571428571428571,0.22043010752688172
istradefylline,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.17647058823529413
AVL-292,-3.953847673781684,-2.3841199820455095,1.5697276917361744,0.03739746169323634,28,24,0.10833333333333334,0.2857142857142857
melphalan,0.2103974290437114,0.873652754506386,0.6632553254626746,0.009015632255068875,4,5,0.2857142857142857,0.16666666666666666
alvocidib,-6.1585417737739,-2.732795614956395,3.425746158817505,0.37320074291905275,15,314,0.2571428571428571,0.12923397602918185
CDK1-5-inhibitor,-0.9513234767642957,-2.1930447348250572,-1.2417212580607615,0.005494505494505495,3,4,0.75,0.16666666666666666
piretanide,-3.5363207051003296,-2.6102259345613845,0.9260947705389451,0.021765206624361554,10,19,0.2916666666666667,0.25
fingolimod,-4.296003762573936,-2.971125917814004,1.3248778447599319,0.025286333384924933,16,18,0.25,0.2777777777777778
urea,-0.5915139384526484,-2.0656415177104845,-1.474127579257836,0.016483516483516484,3,10,0.3333333333333333,0.21875
mizoribine,-2.3268322292816777,-1.5547975432383392,0.7720346860433385,0.01274957436929268,3,7,0.2222222222222222,0.17857142857142858
pimethixene,-0.8020354498755924,-2.0656415177104845,-1.2636060678348922,0.01098901098901099,3,6,0.75,0.23529411764705882
naltrexone,-2.65744779340155,-1.8011567128350205,0.8562910805665297,0.005494505494505495,2,4,0.5,0.1875
GW-4064,-1.0233398646022245,-2.2869459324371166,-1.2636060678348922,0.018244079863798175,5,6,0.3333333333333333,0.10714285714285714
asaraldehyde,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.3333333333333333,0.23809523809523808
ethenzamide,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.6666666666666666,0.1875
xaliproden,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.016483516483516484,2,7,0.6666666666666666,0.18181818181818182
trimetazidine,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.01098901098901099,2,4,1.0,0.10526315789473684
thonzylamine,-0.20785252680331956,-1.5547975432383392,-1.3469450164350196,0.01274957436929268,3,8,0.3333333333333333,0.2857142857142857
pyrimethamine,-3.431013781676371,-2.348325127970236,1.0826886537061349,0.016270701129856062,9,10,0.1875,0.1951219512195122
KD025,-3.707620606392769,-2.2445427266805593,1.4630778797122095,0.01451013774957437,7,11,0.29411764705882354,0.2903225806451613
bortezomib,-1.809476369389272,-3.1564213858242915,-1.3469450164350196,0.016270701129856062,12,8,0.2727272727272727,0.2608695652173913
CI-976,-2.430632139712541,-1.751381856508236,0.679250283204305,0.01274957436929268,4,13,0.2,0.28205128205128205
benurestat,-2.9421722189768134,-1.9227802307155133,1.0193919882613,0.023525770004643246,9,18,0.17857142857142858,0.2112676056338028
rucaparib,-0.41618497127823395,-1.6579062293389955,-1.2417212580607615,0.010776195635350566,6,4,0.14285714285714285,0.17647058823529413
iproniazid,-2.2080539721167702,-1.8011567128350205,0.4068972592817496,0.01098901098901099,2,10,0.6666666666666666,0.22857142857142856
aniracetam,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.016483516483516484,2,6,0.4,0.13043478260869565
nonoxynol-9,-6.855828239684122,-4.217574286047449,2.638253953636673,0.10296393747097973,75,52,0.06775700934579439,0.3057324840764331
arecoline,-0.6562861737930958,-2.1930447348250572,-1.5367585610319614,0.005494505494505495,3,5,0.6,0.2
PD-198306,-4.9852029258080615,-3.52781640085053,1.457386524957531,0.07015167930660889,40,53,0.1437908496732026,0.2754491017964072
chlorothiazide,0.03357428162941789,0.3986850743561686,0.36511079272675073,0.023525770004643246,6,17,0.10526315789473684,0.27450980392156865
dimercaptosuccinic-acid,-3.006693071151962,-2.1930447348250572,0.8136483363269047,0.016483516483516484,3,10,0.5,0.25925925925925924
PCI-34051,-3.2954906477852535,-2.4122814132151182,0.8832092345701353,0.009015632255068875,7,13,0.2631578947368421,0.2608695652173913
EMD-66684,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.01098901098901099,2,5,0.4,0.15789473684210525
letrozole,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.21052631578947367
elacridar,-2.261275405847828,-1.6287474368757842,0.6325279689720441,0.009015632255068875,5,8,0.25,0.35
"1-((Z)-3-Chloroallyl)-1,3,5,7-tetraazaadamantan-1-ium",-3.567468101915009,-2.6167640482676506,0.9507040536473584,0.02507351803126451,18,18,0.2222222222222222,0.21333333333333335
AS-703026,-1.4046699804238518,-2.8011989468903367,-1.3965289664664848,0.02197802197802198,5,10,0.625,0.17142857142857143
GSK923295,-3.6237286869842666,-1.8800048103848883,1.7437238765993786,0.009015632255068875,6,9,0.25,0.24242424242424243
puerarin,-2.2087650482408363,-1.2757216712504758,0.9330433769903606,0.01451013774957437,4,9,0.2222222222222222,0.25
VLX600,-0.21595774986074767,-1.4576790079215092,-1.2417212580607615,0.01274957436929268,3,4,0.2857142857142857,0.1
alverine,-0.29379479646336226,-1.8011567128350205,-1.5073619163716583,0.01098901098901099,2,8,0.4,0.2608695652173913
chlorocresol,-0.321071514902181,-2.1224056300470284,-1.8013341151448474,0.018244079863798175,5,8,0.4444444444444444,0.19230769230769232
CTS21166,-3.478011993166315,-2.403903985865085,1.0741080073012301,0.01098901098901099,4,11,0.2857142857142857,0.20930232558139536
2-TEDC,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.5,0.2777777777777778
gaboxadol,-2.1834835493294076,-1.8011567128350205,0.38232683649438715,0.005494505494505495,2,8,0.4,0.35
tinidazole,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.5,0.22727272727272727
liothyronine,-2.381097323015954,-1.5353645858851814,0.8457327371307725,0.009015632255068875,5,9,0.17647058823529413,0.22857142857142856
tandutinib,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.5,0.21739130434782608
indacaterol,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.6666666666666666,0.23529411764705882
