"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"12662","ENSG00000257512",-0.569314210000613,0.469399974830864,2.03829489531383,0.153381493076033,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-486A14.1"
"12663","ENSG00000257527",-0.190217522993888,0.26086820847442,0.275706947408386,0.599528941704242,1,9606,100423006,"NULL","16","16p12.3","microRNA 3179-3","miscRNA","MIR3179-3","microRNA 3179-3","O","NULL","MIR3179-3"
"12664","ENSG00000257557",0.557837715992958,0.374171330470898,2.51820451429021,0.112538656318259,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-84G21.1"
"12665","ENSG00000257591",0.0734544731159658,0.998439653000621,0.049302186049371,0.824282000892215,1,9606,90589,"NULL","19","19p13.2","zinc finger protein 625","protein-coding","ZNF625","zinc finger protein 625","O","NULL","ZNF625"
"12666","ENSG00000257594",-0.247545756215666,5.02533127969803,1.13014084759814,0.287745297837531,1,9606,8693,"NULL","12","12q21.33","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4)","protein-coding","GALNT4","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4)","O","UDP-GalNAc:polypeptide N-acetylgalactosa","GALNT4"
"12667","ENSG00000257621",-0.397453727361376,4.88647938474821,2.75617687264658,0.0968795042677286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSMA3-AS1"
"12668","ENSG00000257636",-0.32329907590283,1.19138394151773,1.03844705235457,0.308182921665141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-1103G16.1"
"12669","ENSG00000257663",-2.71364452413735,0.923458837262179,3.16063217197137,0.0754339669436561,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-1100L3.7"
"12670","ENSG00000257698",0.258287776810001,1.47069849983102,0.675025457661495,0.411304971230844,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-620J15.3"
"12671","ENSG00000257702",0.616429387069745,2.09365171007635,3.74217591390011,0.0530553121118907,1,9606,151534,"hCG_1811732","2","2p13.1","LBX2 antisense RNA 1","miscRNA","LBX2-AS1","LBX2 antisense RNA 1","O","NULL","LBX2-AS1"
"12672","ENSG00000257704",0.939239110504158,1.05741293848187,5.88924721014123,0.0152336110293961,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INAFM1"
"12673","ENSG00000257727",-0.0331618240570375,6.84354022316264,0.0234208931251381,0.878367629206846,1,9606,10330,"UNQ1943/PRO4426","12","12q15","canopy 2 homolog (zebrafish)","protein-coding","CNPY2","canopy 2 homolog (zebrafish)","O","MIR-interacting saposin-like protein|pro","CNPY2"
"12674","ENSG00000257767",0.289281650521734,0.377766856813108,0.0977989090086275,0.754487190862576,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-162P23.2"
"12675","ENSG00000257893",-0.256891668240691,1.72070876559791,0.796688192300478,0.372085393816982,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-587P21.2"
"12676","ENSG00000257913",-0.0896903575810031,0.893605496435619,0.0739376922487143,0.785687483329334,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-386G11.5"
"12677","ENSG00000257923",0.0751611339392886,6.41110809179532,0.108203828701638,0.742198391093127,1,9606,1523,"NULL","7","7q22.1","cut-like homeobox 1","protein-coding","CUX1","cut-like homeobox 1","O","CCAAT displacement protein|cut homolog|g","CUX1"
"12678","ENSG00000257949",0.116537547771419,3.83361666847341,0.234532501200205,0.628183224273406,1,9606,100134934,"NULL","17","17q25.1","TEN1 telomerase capping complex subunit homolog (S. cerevisiae)","protein-coding","TEN1","TEN1 telomerase capping complex subunit homolog (S. cerevisiae)","O","CST complex subunit TEN1|protein telomer","TEN1"
"12679","ENSG00000257950",0.128069839653797,1.88786469700685,0.151080757436914,0.697504679977226,1,9606,100533970,"NULL","17","17p","P2RX5-TAX1BP3 readthrough","miscRNA","NULL","NULL","NULL","NULL","P2RX5-TAX1BP3"
"12680","ENSG00000258056",0.534862937269018,1.96547365146269,2.93875889445386,0.086477155108956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-644F5.11"
"12681","ENSG00000258232",-0.198918089332667,6.95419663192171,0.476394356985224,0.490060080038817,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-161H23.5"
"12682","ENSG00000258289",-0.201912040239044,4.50079362953518,0.794513347850895,0.372738867848003,1,9606,91612,"My015","14","14q23.3","churchill domain containing 1","protein-coding","CHURC1","churchill domain containing 1","O","protein Churchill","CHURC1"
"12683","ENSG00000258297",-0.336386791886675,4.09217475570857,1.69119143941979,0.193443985683747,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-658F2.8"
"12684","ENSG00000258301",-0.0512242495253933,0.800657610299968,0.0237465060065243,0.877531665988246,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-488C13.5"
"12685","ENSG00000258311",-0.245277925581045,2.62615174354709,0.856423417275907,0.354741512178528,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-644F5.10"
"12686","ENSG00000258315",0.0308769074149247,4.62403403613256,0.0178507737347979,0.893713516463517,1,9606,124944,"NULL","17","17p13.1","chromosome 17 open reading frame 49","protein-coding","C17orf49","chromosome 17 open reading frame 49","O","BPTF associated protein of 18 kDa|BPTF-a","C17orf49"
"12687","ENSG00000258366",0.216195846100314,4.15455005867944,0.57579033505063,0.447967122037511,1,9606,51750,"RP4-583P15.2","20","20q13.3","regulator of telomere elongation helicase 1","protein-coding","RTEL1","regulator of telomere elongation helicase 1","O","regulator of telomere length","RTEL1"
"12688","ENSG00000258377",-8.34431045654601,2.37271178943758,17.9088797300651,2.31737356502657e-05,0.310365841564008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-649E7.5"
"12689","ENSG00000258388",0.667454098060338,1.68848415135286,3.33327352300299,0.067891623350849,1,9606,100532746,"NULL","6","6p","PPT2-EGFL8 readthrough (NMD candidate)","miscRNA","PPT2-EGFL8","PPT2-EGFL8 readthrough (NMD candidate)","O","NULL","PPT2-EGFL8"
"12690","ENSG00000258429",0.310065429212565,5.13931959178002,1.29734703233939,0.254698387859101,1,9606,64146,"NULL","16","16q22.1","peptide deformylase (mitochondrial)","protein-coding","PDF","peptide deformylase (mitochondrial)","O","peptide deformylase, mitochondrial|pepti","PDF"
"12691","ENSG00000258441",0.0681060026096896,4.96036924865641,0.0886375378424624,0.765916442339176,1,9606,283624,"NULL","14","14q11.2","long intergenic non-protein coding RNA 641","miscRNA","LINC00641","long intergenic non-protein coding RNA 641","O","NULL","LINC00641"
"12692","ENSG00000258465",-0.476301257021497,0.18390198016474,0.332499938217701,0.564190728654477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-574F21.3"
"12693","ENSG00000258472",0.461483911245564,1.50252835194506,2.49162502865143,0.114453494618822,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-192H23.4"
"12694","ENSG00000258474",-0.475599487921642,2.03303651569078,2.49781411239502,0.114004434505125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-187E13.1"
"12695","ENSG00000258525",-0.512706313639227,1.38658179245857,3.15640268336006,0.0756296679678476,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-829H16.3"
"12696","ENSG00000258634",0.363144450909718,2.72828491756117,1.72274676773448,0.189339859279615,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP4-773N10.4"
"12697","ENSG00000258643",-0.0432086726071295,3.56142275576292,0.00868692802861304,0.925741742108186,1,9606,100529063,"NULL","14","14q","BCL2L2-PABPN1 readthrough","protein-coding","BCL2L2-PABPN1","BCL2L2-PABPN1 readthrough","O","BCL2L2-PABPN1 protein","BCL2L2-PABPN1"
"12698","ENSG00000258653",-1.51416833411548,0.409606175150875,9.03364631167823,0.00265055256141203,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-1021I20.4"
"12699","ENSG00000258655",-0.157751482152482,4.22481971256065,0.474909117423274,0.490737371738015,1,9606,84837,"NULL","14","14q12","ARHGAP5 antisense RNA 1 (head to head)","miscRNA","ARHGAP5-AS1","ARHGAP5 antisense RNA 1 (head to head)","O","NULL","ARHGAP5-AS1"
"12700","ENSG00000258659",-0.352877646609601,2.2827216935743,1.86608053225862,0.171924656894359,1,9606,53840,"NULL","11","11p15","tripartite motif containing 34","protein-coding","TRIM34","tripartite motif containing 34","O","interferon-responsive finger protein 1|r","TRIM34"
"12701","ENSG00000258674",0.254551605363815,1.04069127230113,0.475234241796036,0.490588976649659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTC-260F20.3"
"12702","ENSG00000258677",-0.85703153659232,1.28820005036514,6.31227249405307,0.0119905054746816,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-463D19.2"
"12703","ENSG00000258727",0.789153935797644,1.20972427727907,6.43474241114142,0.0111909385208468,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-66N24.3"
"12704","ENSG00000258738",0.0896596222263416,0.313487960072918,0.0632023032284148,0.801504339986305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-73E17.2"
"12705","ENSG00000258790",-1.07451783511009,0.240347041041847,3.05110690826593,0.0806821365173506,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-561B11.2"
"12706","ENSG00000258818",-0.285210468600397,4.5200853146275,1.5170903454515,0.218060342269163,1,9606,6038,"NULL","14","14q11","ribonuclease, RNase A family, 4","protein-coding","RNASE4","ribonuclease, RNase A family, 4","O","RNase 4|ribonuclease 4","RNASE4"
"12707","ENSG00000258838",-0.192913838175642,1.69585906897731,0.488496865524455,0.484598585535484,1,9606,101243544,"NULL","10","10q11","ERCC6-PGBD3 readthrough","protein-coding","ERCC6-PGBD3","ERCC6-PGBD3 readthrough","O","CSB-PGBD3 fusion protein|CSB-piggyBac tr","ERCC6-PGBD3"
"12708","ENSG00000258839",0.342356698498196,1.42757987542189,1.28519098522729,0.256936085894529,1,9606,4157,"NULL","16","16q24.3","melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor)","protein-coding","MC1R","melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor)","O","MC1-R|melanocyte-stimulating hormone rec","MC1R"
"12709","ENSG00000258867",0.680447179232936,0.811487603985771,4.00667314044928,0.045320494347554,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LINC01146"
"12710","ENSG00000258890",-0.153504255456339,4.85001682023712,0.451859943373895,0.501453017785448,1,9606,90799,"NULL","17","17q23.3","centrosomal protein 95kDa","protein-coding","CEP95","centrosomal protein 95kDa","O","centrosomal protein of 95 kDa|coiled-coi","CEP95"
"12711","ENSG00000258900",0.456662032310703,0.440859518274552,1.7211499690095,0.189545085988061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HNRNPCP1"
"12712","ENSG00000258932",-0.346459163465205,0.948618952630241,1.1498736325049,0.283575604319165,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-3006G17.2"
"12713","ENSG00000258941",-0.143338392248957,4.16920314434692,0.281317516857108,0.595838967064189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-407N17.3"
"12714","ENSG00000258947",0.121408258071096,7.122219479594,0.245732186149752,0.620096338881357,1,9606,10381,"NULL","16","16q24.3","tubulin, beta 3 class III","protein-coding","TUBB3","tubulin, beta 3 class III","O","class III beta-tubulin|tubulin beta-3 ch","TUBB3"
"12715","ENSG00000258964",-0.777497721809878,0.654915484415327,4.71525580101338,0.0298961173760863,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-618G20.1"
"12716","ENSG00000259024",0.402580747751647,3.09455843582578,1.24476993299631,0.264553747786901,1,9606,100533496,"NULL","17","17p","TVP23C-CDRT4 readthrough","protein-coding","TVP23C-CDRT4","TVP23C-CDRT4 readthrough","O","FAM18B2-CDRT4 readthrough|uncharacterize","TVP23C-CDRT4"
"12717","ENSG00000259075",0.0358929778931361,2.35341091207301,0.00530451348643979,0.941939733797638,1,9606,100528030,"NULL","12","12q","POC1B-GALNT4 readthrough","protein-coding","POC1B-GALNT4","POC1B-GALNT4 readthrough","O","POC1B-GALNT4 fusion|POC1B-GALNT4 protein","POC1B-GALNT4"
"12718","ENSG00000259129",-0.576036931555487,3.24466172378297,4.93559194740209,0.0263090500265847,1,9606,100506433,"NULL","14","NULL","long intergenic non-protein coding RNA 648","miscRNA","LINC00648","long intergenic non-protein coding RNA 648","O","NULL","LINC00648"
"12719","ENSG00000259171",-0.15736732213185,1.66131799808284,0.287408598425364,0.591885967051879,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-903H12.5"
"12720","ENSG00000259172",-0.0636002674210435,1.71775309672338,0.0405261072983483,0.840455424061192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-299G20.2"
"12721","ENSG00000259288",0.266511577591685,1.49976049456616,0.702636607428663,0.401899171657099,1,9606,56924,"NULL","15","15q14","p21 protein (Cdc42/Rac)-activated kinase 6","protein-coding","PAK6","p21 protein (Cdc42/Rac)-activated kinase 6","O","p21(CDKN1A)-activated kinase 6|serine/th","PAK6"
"12722","ENSG00000259291",0.226224030388733,2.36139096747797,0.635275000377636,0.425426985154489,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-617F23.1"
"12723","ENSG00000259295",0.22198082103467,0.49665098022297,0.396725779152223,0.528785063791876,1,9606,728121,"NULL","15","15q25.3","chondroitin sulfate proteoglycan 4 pseudogene 12","pseudo","CSPG4P12","chondroitin sulfate proteoglycan 4 pseudogene 12","O","NULL","CSPG4P12"
"12724","ENSG00000259332",0.682670294112824,2.87676316926318,3.73019616571361,0.0534371175893125,1,9606,100528021,"NULL","15","15q25.1","ST20-MTHFS readthrough","protein-coding","ST20-MTHFS","ST20-MTHFS readthrough","O","ST20-MTHFS protein","ST20-MTHFS"
"12725","ENSG00000259345",0.0063148746829819,0.442740688785786,0.000308231870147502,0.985992632532402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-624L4.1"
"12726","ENSG00000259417",0.101380028607022,5.50137671826583,0.120293346790175,0.728716548857787,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LINC01314"
"12727","ENSG00000259429",0.223144990706409,-0.262719293705126,0.25607068377524,0.612832591089303,1,9606,100134869,"NULL","15","15q25","ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 2","pseudo","UBE2Q2P2","ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 2","O","NULL","UBE2Q2P2"
"12728","ENSG00000259431",0.135063957104623,2.8270344919458,0.213000378035838,0.644425834044262,1,9606,79178,"NULL","14","14q11.2","thiamine triphosphatase","protein-coding","THTPA","thiamine triphosphatase","O","thiamine-triphosphatase","THTPA"
"12729","ENSG00000259479",-0.0735270428335014,1.44277256410171,0.0386111973440197,0.84422092896174,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SORD2P"
"12730","ENSG00000259494",-0.0310822798655663,5.4693513389097,0.017211401365735,0.895623241933304,1,9606,26589,"NULL","15","15q25.3","mitochondrial ribosomal protein L46","protein-coding","MRPL46","mitochondrial ribosomal protein L46","O","39S ribosomal protein L46, mitochondrial","MRPL46"
"12731","ENSG00000259529",0.452319996334943,1.38356448437781,0.716628958938468,0.397251902834294,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-468E2.4"
"12732","ENSG00000259623",-0.205939042326661,3.04408957274778,0.720959471830147,0.395829365255837,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-156E6.1"
"12733","ENSG00000259642",0.0138946575824439,3.30028024951747,0.00258047204979484,0.959486208145088,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ST20-AS1"
"12734","ENSG00000259673",-0.0643479371556442,2.14856656460665,0.0440119366996692,0.833831405979355,1,9606,100506686,"NULL","15","15q23","IQCH antisense RNA 1","miscRNA","IQCH-AS1","IQCH antisense RNA 1","O","NULL","IQCH-AS1"
"12735","ENSG00000259768",0.331116740192189,2.79352426991341,1.60200621136567,0.205619132916218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-991G20.1"
"12736","ENSG00000259781",-0.585222706676554,5.843285413001,6.19520164015741,0.0128097128976012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-673C5.1"
"12737","ENSG00000259803",0.89216979889593,1.47928713509665,3.7486145655696,0.0528513007972753,1,9606,146429,"NULL","16","16q24.3","solute carrier family 22, member 31","protein-coding","SLC22A31","solute carrier family 22, member 31","O","putative solute carrier family 22 member","SLC22A31"
"12738","ENSG00000259820",-0.508075352525716,2.58149337320718,2.01001806176956,0.156263457696484,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC083843.1"
"12739","ENSG00000259856",-0.463421473083352,1.53092964289099,1.91808014279948,0.166068458785347,1,9606,440375,"NULL","16","16q11.2","RAB43 pseudogene 1","pseudo","RAB43P1","RAB43 pseudogene 1","O","NULL","RAB43P1"
"12740","ENSG00000259865",-0.405399327094191,1.78532459524192,1.98005172070287,0.159384958211995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-488L18.10"
"12741","ENSG00000259867",-0.77140581985198,2.15693006194312,5.28337590180627,0.0215299639862054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-525K10.3"
"12742","ENSG00000259877",-0.59771005363399,0.283304640932577,2.74164400845479,0.0977641404487269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-46C24.7"
"12743","ENSG00000259943",-0.0597578788396069,2.24590180280962,0.0510234237750775,0.821291913857755,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP1-39G22.7"
"12744","ENSG00000259948",-2.86556974460011,0.324362082071402,7.46618784862828,0.0062868535425168,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-326A19.5"
"12745","ENSG00000259953",-0.0918877216126587,2.70783625690512,0.0847027063246522,0.771022797180804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-4O1.2"
"12746","ENSG00000259956",0.376491638697149,6.59717005635066,2.24172713508642,0.13433086263202,1,9606,29890,"NULL","3","3p21.2","RNA binding motif protein 15B","protein-coding","RBM15B","RNA binding motif protein 15B","O","RNA-binding motif protein 15B|chromosome","RBM15B"
"12747","ENSG00000259959",0.154956912693261,1.9388713221415,0.300159915125881,0.583782185726419,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-121C2.2"
"12748","ENSG00000259974",-0.020603671423146,7.48586049155149,0.00758367431409379,0.930604509285675,1,9606,140828,"hCG_2045836","20","20p11.21","long intergenic non-protein coding RNA 261","miscRNA","LINC00261","long intergenic non-protein coding RNA 261","O","NULL","LINC00261"
"12749","ENSG00000259976",-0.514240299095702,0.3676163287085,1.59342394311648,0.206837629188582,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-553L6.5"
"12750","ENSG00000260000",-0.489619319301835,1.02521594975569,2.06999856642647,0.150221662474541,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP3-467N11.1"
"12751","ENSG00000260005",0.212349537895633,0.452713856958261,0.379737151709897,0.537743941868063,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AC027601.1"
"12752","ENSG00000260007",-0.503894582466528,1.55382512409509,2.4540811270346,0.117219746684694,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-315D16.2"
"12753","ENSG00000260027",-0.602241855491562,1.75287013436042,3.25300172365667,0.0712927851476188,1,9606,3217,"NULL","17","17q21.3","homeobox B7","protein-coding","HOXB7","homeobox B7","O","homeo box 2C|homeo box B7|homeo box c1 p","HOXB7"
"12754","ENSG00000260032",0.0917144036203031,7.99580645995201,0.145217191608879,0.70314853596625,1,9606,647979,"NULL","20","20q11.23","long intergenic non-protein coding RNA 657","miscRNA","LINC00657","long intergenic non-protein coding RNA 657","O","NULL","LINC00657"
"12755","ENSG00000260103",-0.765042759374693,0.291649566438126,4.11801622410969,0.0424288033899907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP11-10O17.1"
"12756","ENSG00000260114",0.15490513410498,0.751844402592406,0.208032810401971,0.648313655560971,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-2574D22.4"
"12757","ENSG00000260121",0.138744471221622,1.81567857081427,0.211979705497877,0.645220136564756,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP5-1142A6.9"
"12758","ENSG00000260136",0.493166933665693,1.65851472622822,2.48570321141144,0.114884989589622,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTD-2270L9.4"
"12759","ENSG00000260196",-0.129143900381033,2.74535479187772,0.186357886527587,0.665965363695755,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RP1-239B22.5"
"12760","ENSG00000260231",0.00394645633266326,1.72867544869658,0.00019421459739144,0.988880969068378,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JHDM1D-AS1"
